final_pnl,assignments,premium_collected
-91884.34918993275,0,12256.46331756389
-39066.264024084136,0,65074.54760327669
-81198.78596052772,0,22941.829477488838
-82372.42863460965,0,21768.394550328147
164860.45385563493,0,268995.6595020733
-93050.01874941672,0,11090.80790642165
-19460.67943534065,0,84680.1472380679
237874.7264983961,0,342015.5466600345
752.1610984289073,0,104892.9317375467
-47385.1089808305,0,56725.433523921114
-88377.97245703448,0,15762.85323418156
-43886.02870785854,0,60254.53018485939
180390.31959505737,0,284274.3785536873
-82572.65256635749,0,21568.169368207844
-84968.97072094832,0,19171.133532062206
-2861.833557152764,0,101263.63453794809
-53395.26285061816,0,50476.7592045308
-34427.849179489865,0,69697.8884197368
-47505.30045796512,0,56635.52612798489
-95876.46832871821,0,8264.351268668595
362652.1376293282,0,466252.14256096137
-22741.40922640705,0,81399.41705918657
-49432.73864191245,0,54706.98207267955
556506.0369757619,0,660646.8487282195
34138.11818371557,0,138278.9416668726
63724.19849593743,0,167865.0252193889
-96966.46803369917,0,7174.358635363984
19127.33385650334,0,123254.57848748013
-53693.109858840355,0,50447.67649999012
563618.3378810805,0,667758.3509001064
-92489.20126043269,0,11645.674005611045
77897.22026429631,0,182005.44930186728
-26954.898555736956,0,77185.91771391565
47108.590519051904,0,151245.45550594796
92660.79336808677,0,196801.60940449024
195684.9431388638,0,299602.7778286161
-97423.11969984917,0,6717.573110884861
11903.009011682203,0,115839.7716399191
-69524.81317746095,0,34615.95078259714
-94728.18504129571,0,9412.563549959792
-19679.333435638757,0,84458.77504244074
-81421.83531824689,0,22718.574315899186
-19594.45743380352,0,84540.19437734611
-67968.88240907804,0,36171.94377919477
-47571.01719009121,0,56569.80906225417
123974.15198851403,0,228114.97843182096
-94196.97312291677,0,9943.845117665489
-71665.70016168173,0,32475.117385365545
1598045.4303710498,0,1684109.5867698072
-10046.388151851934,0,94094.43771785208
-74231.22215719704,0,29909.599371219687
-15634.266341921517,0,88506.4871242906
256291.01525962012,0,360360.9643261644
99674.32273955975,0,203815.14734476386
59135.42778876139,0,116329.71509270545
657596.8313138862,0,761735.8944716022
-85.84488123039773,0,104054.57989455243
-25546.29994089795,0,78594.52670852059
-73322.11020306684,0,30818.716544042298
126222.67807286614,0,230363.24111466276
929949.0735872298,0,1034021.2711706349
-50200.21517115736,0,53940.61145568055
-35712.947109245826,0,68427.87959029817
-95540.2290070086,0,8600.096488542293
24482344.461183697,0,24113134.11270946
-80979.17112866629,0,23161.655564886376
-88355.02568282021,0,15784.731469429888
18263.978098507716,0,122404.78232473743
-75590.32529840851,0,28550.50104690163
-83287.6741166487,0,20853.14645859778
3121287.1253192434,0,3225423.3736154893
-86139.57932268144,0,18001.23669746392
-32724.289874782415,0,71416.52898690593
-57019.723168444216,0,47120.64423952225
-69539.0082309833,0,34601.75471328079
60677.47719466882,0,164818.23617097086
108766.8125236423,0,212907.53296600535
259633.6936498624,0,363690.6154376042
27626.952936164533,0,131766.93223801654
-85122.29834128669,0,19018.528404328732
-67803.83892526773,0,36334.739701413906
-69936.6642004046,0,34203.1046519068
-89851.70465116273,0,14289.121898126576
-62331.860923261615,0,41808.96509828469
126908.14410537545,0,231031.84546668766
-79316.92850105115,0,24823.689625207626
-16564.03951554103,0,87566.40199829395
251223.6154739644,0,355344.95863476885
-84636.25441306605,0,19501.22961432471
-100969.86385896745,0,3170.9621823134053
-52330.38124812493,0,51810.42968060241
-58341.66445696787,0,45799.16070955507
23044.595932434844,0,127184.65752736141
-98411.99340734145,0,5728.821252115863
-2207.877906804635,0,101914.86208091883
129613.38671230184,0,233754.1763202073
79621.2334188589,0,183762.06016057267
-46875.08090298635,0,57265.744418584036
-82587.05589634951,0,21553.77003358685
-65923.13731009014,0,38217.6893286963
-493.488500686537,0,103647.33822694681
74969.5661311496,0,179089.1647986719
-62286.0546381746,0,41852.61149239946
-7986.8752964477535,0,96153.94658403438
-82219.78267582225,0,21921.044070517255
-82864.43840463704,0,21276.3852884093
37599.23067875251,0,141740.05628349955
128378.17884974455,0,229594.7545826671
-66426.67927937854,0,37714.143891628446
-82328.75009753459,0,21812.074400012465
424051.6067238235,0,527645.6704508882
-68671.64452965879,0,35469.18158017524
399680.97078087373,0,503821.77324039233
-45500.65736265281,0,58640.08947720794
-86167.16146329971,0,17973.665267943234
-29750.248434392957,0,74389.74919771105
-91435.21618245894,0,12705.610563945756
480072.5188124131,0,582994.2542220098
-92712.06533414444,0,11428.758839042282
-82666.24404177954,0,21461.187179531902
73592.56536197584,0,177732.96254243303
385604.53498938994,0,489745.2042245778
-53330.88189535838,0,50809.94485059898
88107.51096497563,0,192248.09233464402
351173.62714060326,0,455314.37615176983
62701.124308279155,0,166835.6337511295
-77321.54964573667,0,26818.82958233389
166233.45399225407,0,270370.1762618232
42086.53201019449,0,146223.71655809824
-47021.26670425213,0,57119.56000348196
-58196.424982648066,0,45944.401147679535
-92989.65177889647,0,11151.1746529336
-2138.873074760595,0,102001.90542582473
-8405.28111010063,0,95735.53296889777
26865.35517926336,0,131006.18082854914
-6278.941436702284,0,97730.43211623316
-83048.64943834956,0,21091.778994243232
-49691.33326394131,0,54449.493434787524
-35552.28440623911,0,68576.55123481307
12770.248368247812,0,116910.7583860181
-98938.31030509103,0,5202.512830724265
72100.8952486229,0,176241.6929537202
-79509.5720712663,0,24631.253675440417
-81647.0007371319,0,22493.485887870575
19759.83922998113,0,123900.53385889674
567846.8414038246,0,671987.6360309501
996118.5570449575,0,1100259.2409270573
-68046.53116057676,0,36093.92693232817
-64574.97594436849,0,39564.819521517304
274420.23933223524,0,378561.0543515947
-43444.697021755026,0,60696.12972387865
-52704.95956356211,0,51435.86469580242
-43286.912840687946,0,60853.904969238334
331465.6875247344,0,435605.449535326
186946.7464758894,0,291085.41868382785
-65893.91597652795,0,38215.529425431356
-78226.7815428933,0,25913.642921761337
-69007.37658492083,0,35133.44736246227
-85497.69114760467,0,18643.076237083453
-88807.96727029755,0,15332.072287928082
-72372.6975336085,0,31768.129066897247
-64212.88674688012,0,39927.93760767391
-95900.71420385907,0,8240.112198047018
-79344.1984710072,0,24796.627034754983
-32557.299361634905,0,71583.05991531967
-69392.13821427453,0,34748.68846150188
84646.17625714309,0,188786.04090835855
-15866.712429266641,0,88274.11399105175
151987.2326034991,0,256128.05170355763
-24354.324256791144,0,79777.09414789054
409095.0125120752,0,513234.38339176064
83670.24912449211,0,187811.0743866187
-97975.07625652262,0,6165.750181958199
-69389.03491967233,0,34751.298286592304
41235.028810233365,0,145322.43716574283
-57523.04548634117,0,46617.77974149357
-41826.953449423396,0,62313.41139244751
-35391.7140722187,0,68749.11244182469
-65482.20236189531,0,38658.62438439981
8103040.823059196,0,8207181.13043457
-97093.56100207038,0,7047.264850245233
-10841.315974073244,0,93299.42202381243
-24407.626183898075,0,79733.16022015698
-74666.33873583651,0,29474.479959488566
93711.8457992168,0,197852.6725216488
-61153.52655569551,0,42987.290921083186
-89507.61430622882,0,14633.204719072382
-9194.666293263515,0,94945.94433810966
-78260.19078634767,0,25880.635479845223
20954.646107122673,0,125095.45910843444
75930.01047612866,0,180070.82090893926
-23056.6515741846,0,81084.17517274311
2012503.135398968,0,2116635.1067483844
-99829.92988476373,0,4310.896848944821
-23578.61195251501,0,80562.11009537883
-19334.411792452658,0,84806.41090378855
-86236.98540048233,0,17903.83674169628
-37678.249045736295,0,66462.23149534801
-38283.04493285616,0,65857.77125790279
7269.2291804574925,0,111410.05571248694
7242870.244570658,0,7344172.91576011
-21251.238877291817,0,82883.60591431026
-56386.66669559129,0,47754.16002046684
-76452.91281708617,0,27687.913913338623
-22473.12810549265,0,81667.07808594052
-21738.879636380232,0,82401.94568175898
-46670.06588457007,0,57470.76084153101
-4104.850135246335,0,100035.93455297638
21540.80677399091,0,125681.57333435609
-64700.78495257442,0,39439.82036889468
-7250.675629131045,0,96890.14995914958
13305.090906776342,0,117445.91762606904
-71363.22993839867,0,32777.574786839505
-45259.27949176655,0,58881.54724601528
6672.2177155311,0,110813.02667141384
-36306.52493882106,0,67834.30156338392
89850.88430181192,0,193989.75338418738
-56346.73454372315,0,47794.04198769903
186863.7375689956,0,291000.6200853749
-37762.67439001338,0,66378.02852788821
176461.28360905428,0,280602.0810114524
181440.44093446233,0,285571.38759724074
-69959.071205542,0,34181.752856594
-80993.11242645208,0,23147.5572862982
88225.53185513397,0,192366.27900724823
-51987.5006038613,0,52153.30087052879
-88546.90248272204,0,15593.7879703591
-63077.78416557415,0,41063.04161149232
-74222.07764546409,0,29918.735110504913
-98995.44487836552,0,5145.379514939371
-70805.81812751027,0,33334.77988937531
-74258.19064621787,0,29882.631040099775
-65072.37301650418,0,39068.395104836396
-88460.06499855075,0,15680.730015956124
-96043.59461833775,0,8096.992674676852
305114.4044185858,0,409244.46729966614
-100842.2590709388,0,3298.5676672536783
-62825.680941942104,0,41315.125943802515
-33439.1927360782,0,70701.63369856263
-25939.407778760018,0,78201.41687084419
-75559.11040119035,0,28581.7162256578
7138.718235190208,0,111275.47377375702
251638.30584268432,0,355778.2475262462
-94027.92472069743,0,10112.900766368277
-83536.17854173358,0,20604.64801253832
-92804.14819398725,0,11336.676539991899
315285.99365021475,0,419426.75792550354
-43716.868996487734,0,60423.95765896722
-86426.59711260772,0,17714.22956700113
-88999.24344037715,0,15140.098178558668
-52617.87321729761,0,51522.56937377699
46824.5728027996,0,150930.01071804206
-76672.06928411372,0,27468.756323075515
45342.18733463236,0,149482.75519162513
-78837.53450387254,0,25303.29063998962
-60586.52560050626,0,43554.2885053501
-26564.46323777076,0,77518.05329412992
35941.81830394717,0,140082.53954433
-92624.35668111756,0,11516.467308864489
-82084.03167610482,0,22056.795063411668
-1890.7132636733295,0,102249.94804134493
-16992.531213427676,0,87148.2687317641
-70900.88915388397,0,33239.93450773934
-26467.80847287704,0,77673.01826317653
15522.10092924453,0,119662.92767342273
-44111.09078922005,0,60029.73140559282
567174.2825913619,0,671315.0248361614
-77504.84673331704,0,26635.97894638055
4551752.8407752765,0,4655883.200449942
57650.726605609605,0,161791.5512802464
-93798.22474283125,0,10342.60191227145
204890.6435448735,0,309030.87755815027
-28024.812993462034,0,76116.00939606626
-75579.31190266818,0,28561.51479533644
-88199.60434665054,0,15941.217379935015
-2741.2078491393186,0,101390.83824206953
-66490.13238357138,0,37650.61805440238
701772.971580614,0,805025.8745985187
66958.94931509084,0,171098.06984342655
1732033.8032710715,0,1835476.8796314904
-85013.75586087789,0,19127.011426040714
294106.1330037785,0,397994.75047085003
285118.7480558195,0,389253.98853091506
-82468.41076217467,0,21672.415984162868
-43057.86812530306,0,61082.51374083262
-65258.048212912145,0,38882.77853418951
-83597.2047108406,0,20543.478209292844
-85293.06265667458,0,18821.720702938932
126226.34964936142,0,230048.9131195792
-5043.7428211982915,0,99096.0156242301
-68141.30649850109,0,35999.461440482715
-81364.90141393659,0,22773.0642553705
-71203.7202968582,0,32937.10631161532
-46866.69454484202,0,57274.12317522391
-71715.25700953124,0,32425.38926815607
390755.8074043622,0,494896.46619025175
237736.17070930082,0,341867.8915040542
12961.858410838999,0,117102.56584255287
33710.70457876502,0,137851.53105847174
64068.66941840501,0,166568.87741651016
-6841.2500598113475,0,97298.86050608197
-70535.95587654377,0,33604.87087017831
-97777.89153578908,0,6362.931265675626
-95391.83948398533,0,8748.987257342318
183766.73036765365,0,287904.8880795476
93614.32037016444,0,197755.14468038655
-85885.4705212827,0,18255.347951253956
9238.087233582177,0,113378.90541678887
-58698.955380177365,0,45441.87087945082
65300.179678677865,0,169440.98296374572
264975.88236299617,0,369079.9115915868
90092.47452687204,0,194233.14753076402
-33149.84405543853,0,70990.9816523975
-10797.99840673629,0,93342.0918792849
936681.0311983002,0,1040821.857908746
70966.50865169562,0,175107.28980545216
196982.1616043213,0,301122.9775938211
85830.97024276026,0,189967.5273412688
-82143.79045402235,0,21997.036285662005
-81944.67626400078,0,22196.126563350994
-83930.19418635608,0,20210.63251302161
-51711.91893543055,0,52417.70605044434
-23593.260212972134,0,79613.4909257179
-81715.11475118763,0,22425.705354638434
-64543.82941891342,0,39596.44632682186
76779.72473497913,0,180920.54592494445
-99248.3092077487,0,4892.516475324192
855971.3834760503,0,960112.1128783117
-84061.7811809027,0,20079.04554839964
-45073.03618890776,0,59066.03538577604
-92968.48306573453,0,11172.343676929906
109774.91209310063,0,213915.05080239355
4984193.024171349,0,5088313.973136148
-90110.46837441619,0,14030.358352655503
-75539.0962427357,0,28601.61033989852
-90031.46985825809,0,14109.299084673994
125159.61142291984,0,229300.4376531119
-50883.4390943328,0,53257.37128206179
-45676.771706393156,0,58463.956742285205
-57609.67317853233,0,46476.62143242434
-81236.77285638839,0,22904.051247710926
-77479.10034749046,0,26661.26312610323
-18617.15054846528,0,85523.52756301906
-68273.43486346782,0,35867.234269907356
-52994.599523590514,0,51146.22301404506
-64403.924804802555,0,39735.49440289301
-42315.07788617141,0,61825.73510506766
102785.18086106991,0,206926.00745341697
-77949.27896585477,0,26191.53728651082
-58513.74155131319,0,45627.06278024778
-58920.418893298985,0,45220.40765197068
-80546.89616323615,0,23593.93023539324
-47428.5120467416,0,56710.60537159411
-76932.25782947236,0,27208.568914250936
-51419.646935636214,0,52721.17970708533
-20530.697904369652,0,83610.12881619183
154047.10408346535,0,258187.93068337237
-92747.04559828977,0,11380.104072773414
-26713.870663912912,0,77426.83439325255
-51462.57900105777,0,52678.24655511377
-85667.78438022404,0,18473.002379138918
-9344.446020647003,0,94796.36292825027
-72879.86033999047,0,31260.95823698128
-75113.8804804338,0,29026.876983646616
-54071.74209929425,0,50069.084600323156
-77150.70419597543,0,26986.651490214546
3163.152312723665,0,107303.97905032431
-81013.7002772966,0,23127.124569010404
-54525.44069252857,0,49615.29446819145
-38369.6831044578,0,65771.14249979012
-249.2366800934251,0,103889.61476937143
-91695.80374724453,0,12445.021233145173
-87460.59320439392,0,16680.233533114773
-17455.07872143612,0,86551.82257132228
-16463.762743831925,0,87672.70400230568
-54595.377007720344,0,49545.438433668096
24866311.17392108,0,24970448.273960307
-71744.17714747722,0,32396.642858968957
103348.1404836523,0,207477.92463177844
13619.879740076874,0,117760.70646107271
-69082.03461880107,0,35056.953893239646
-34620.61160766524,0,69506.20195724597
1244250.7617771185,0,1348117.0760732053
-68454.31327445348,0,35686.45586193316
104591.41629095288,0,208720.66174807923
-19822.824598800085,0,84317.9605779314
-69761.22260550917,0,34081.218505161254
-91253.32391811826,0,12887.50280613499
-83556.96392206431,0,20583.85802069482
-15235.513180943344,0,88905.31313500421
-54276.91615202864,0,49863.03614972669
-29825.60960987173,0,74315.1811209315
-51174.337730794636,0,52966.48901616858
-41495.502266777854,0,62643.54365385002
-81500.3511420701,0,22640.159900795596
2354124.344675381,0,2458237.065568132
-73319.5937299934,0,30820.720808172064
241607.4953641648,0,345742.8256522658
447192.04007753584,0,551029.7144762127
-18575.268672091872,0,85565.55805220109
218544.19472391778,0,322672.40118363075
-86077.90394708092,0,18061.410489882855
-18569.77350287133,0,85569.24996416034
429468.94792332704,0,533600.8546947023
-4506.714455146983,0,99634.1122863348
-41780.63517586302,0,62360.119627864166
-47969.31340645874,0,56171.50982166201
-68588.19644826872,0,35552.62831171924
77775.98676108912,0,181902.46024453169
-82638.57703760026,0,21502.2497093604
-38925.41888842522,0,65215.40558880036
-63378.37540513073,0,40762.447403294114
-12596.237155552488,0,91544.58925432373
-77224.14717779007,0,26916.677187136225
-90512.34436031253,0,13628.423340066247
93160.33499068787,0,197283.81606963841
-54177.421421225976,0,49963.40532586918
-33678.037007583174,0,70462.28632952255
8879712.454636982,0,8983853.190248128
533458.5004192436,0,637527.1675916362
261575.2011936575,0,365716.0267134365
-59812.569355615124,0,44328.16793542638
102931.04087182065,0,207071.86761785002
151654.0329799271,0,255755.554930798
-22010.33637724336,0,82130.49036161327
-87381.23122083614,0,16759.595112360694
508752.44510168035,0,612681.1862426747
-90248.39417185145,0,13892.426258266307
110169.97228776928,0,214308.55347845037
-13956.368143579915,0,90179.13636897717
-67878.42191120992,0,36262.40479778217
-33269.245441736995,0,70867.81508293089
-16602.167575036437,0,87538.54786079183
-89428.48497500055,0,14712.341769884852
4058.168204164547,0,108198.9949466516
333192.44152010896,0,436847.31106730876
-90110.77178479289,0,14030.053408284673
-48910.05302146766,0,55230.77244296448
-65166.02023781926,0,38974.80627073445
-87997.73215164842,0,16143.011034574045
177531.62522931537,0,281672.4509671771
781091.1293028331,0,885231.8414115757
108202.24520884204,0,212342.58818003602
60562.48894434385,0,164703.31480430125
-78751.36574631804,0,25384.831721777304
-46905.05957497537,0,57224.00509513276
-4058.7619836825907,0,100082.0638698832
-27610.492529620373,0,76530.333188418
617507.9644807328,0,721648.7354118867
122318.8907096498,0,226459.71664013134
-33390.835757435445,0,70749.06839307335
43728.94225539953,0,147869.76030045733
-72174.12870332826,0,31966.69803193025
922872.7695449659,0,1026773.9194707943
-79788.68138400151,0,24352.145247980094
129818.05346126042,0,233957.09425446572
100758.11676563148,0,204898.9365205429
805253.5574257872,0,909383.3862962923
-27685.834997625272,0,76454.99158934205
-15950.907047860994,0,88189.91923409849
11018.140673492002,0,115149.7335398505
-53873.587199882524,0,50267.23951210262
270659.3381955357,0,374800.1526822345
77752.09319740842,0,181891.57738407562
311018.25895512156,0,415159.0576009725
-64361.351114750665,0,39777.99006741137
45927.45707024112,0,150064.70758243575
2407729.4657432083,0,2511776.780988172
-76118.93900499192,0,28020.55596855825
12762.948670106794,0,116831.66770843032
160701.73114043233,0,264842.40760536666
-29335.96460200898,0,74804.85433045567
31033.881100714316,0,135162.85781239354
-97765.77048954967,0,6375.0562575755175
-84856.70064503566,0,19284.12313850583
-86241.30286133091,0,17899.523696051274
-28799.780177016804,0,75338.2661022323
-88736.3606458452,0,15404.465765565763
193619.96622778702,0,297760.62121196726
686554.9634679385,0,790685.9053458915
-69850.72826461018,0,34290.0955701513
-92777.104305094,0,11363.722441788332
-26816.313106085865,0,77324.44294273129
-50279.12764221168,0,53861.6983102436
-34190.844108181474,0,69949.96946851276
-8564.303016860002,0,95570.84309167086
-86306.95273815392,0,17833.183471171662
102771.40630883348,0,206912.22721462752
-91641.84446995176,0,12498.955926863457
26736.89784351743,0,130877.34584725242
294056.86984027224,0,398197.61895818386
5001.984009212341,0,109088.7340235764
-60642.457753272654,0,43431.86611222714
11035.543080671778,0,115176.359789092
-32695.223431405255,0,71445.5890565968
178121.90958317678,0,282257.82885249425
-71831.5077257705,0,32309.319021347197
-79885.82854780149,0,24254.996234192244
-88751.2734352932,0,15388.022788841537
-57947.62712537852,0,46193.19556853611
-57222.14424023909,0,46918.68244402408
125589.16870112487,0,229378.24689901856
-62134.555624863555,0,42006.265740962604
-60672.73364835424,0,43468.065658795065
380645.7404747299,0,484786.3859730988
-95555.94392589916,0,8584.876832497443
-71928.89635770091,0,32211.894416852745
-88165.18967081685,0,15975.63707194703
-93567.87422493845,0,10572.945249075698
-12965.493747530454,0,91175.32753243377
148549.62597490358,0,252690.22872685196
-44659.575484501394,0,59479.100760054134
-86559.1077899459,0,17581.718243320665
283865.25018810516,0,388004.4375371281
-70727.15584430951,0,33413.669563318836
322429.35394090106,0,426385.14502484037
-10594.090999270316,0,93546.65523889453
-60258.468121426355,0,43882.35801091099
142318.4035730845,0,246412.6119562013
-8040.2872696806735,0,96100.52082338798
-56510.739374502424,0,47629.894703521895
66050.27224246011,0,170186.44463783104
-45373.8494561178,0,58766.97682857127
-84209.88908527177,0,19930.9094953987
-93015.87090864556,0,11124.904100812506
-49359.81273933192,0,54781.0139511018
-97988.08918799262,0,6152.737556197273
298963.93504197744,0,403104.7243216074
-79495.2599715013,0,24645.565208987195
-70260.9227796632,0,33879.903933675494
-87787.4417296632,0,16353.381244344597
-61964.6070597268,0,42176.2106053351
96724.38625561437,0,200864.18233845689
6805237.070849609,0,6762119.814628697
-97127.38140511399,0,7013.411692442306
-37311.735749638035,0,66828.36825749042
-48405.60475747442,0,55713.28058270369
-74665.6975017552,0,29426.38347983608
-60397.11977117599,0,43743.54852806047
922392.3073665358,0,1026533.0027654754
-87711.03875322788,0,16429.778566330406
-48172.536396929216,0,55968.204190776174
-88952.49662524878,0,15188.329954749053
-83534.62887861706,0,20606.108238692173
-40413.56391313051,0,63727.22315473659
50473.529441023704,0,154612.55151397033
1168338.5831124808,0,1272479.4097396866
52894.97319709836,0,157035.62633272645
-40173.87343376547,0,63966.89969097424
-11813.667634868463,0,92320.90370572571
131891.44044510607,0,236032.2671394627
-46243.49625073903,0,57894.50486465697
-67298.0197180839,0,36842.79147888951
-7711.254285562951,0,96429.00667624081
100579.00710424682,0,204719.7941543633
-81502.05799413657,0,22638.768626996425
-53697.77811060435,0,50443.048607867684
-72111.34428652469,0,32029.34167992346
-67628.23558732597,0,36512.59074085377
-94839.21335279974,0,9301.613180627966
-89151.02440843737,0,14989.620570327534
195512.8844975697,0,287870.54466843506
-1173.575478507526,0,102967.25123122116
268595.68046980526,0,188138.27926409987
1474092.210509499,0,1578214.309277181
9056.253892344372,0,113197.08062064828
-84633.84590426582,0,19506.98076969865
-61203.84540148181,0,42936.96617779214
-70996.52207434234,0,33144.21114428113
-83100.25008585134,0,21040.56466628022
-71422.97146384107,0,32717.847676767014
-85659.33130568182,0,18481.491948546503
40985.677067810255,0,144975.14062825966
2947588.700066696,0,3050708.362863763
-62987.7056859537,0,41152.95584713884
-68868.27799331555,0,35272.535290684464
-5894.093972826449,0,98245.35793059396
-88997.63082171214,0,15135.633445501706
-4442.496698180512,0,99698.32995953399
-88028.2589010094,0,16112.245340612764
-20784.685348571424,0,83356.0812316857
24048.637353270962,0,128112.06278171262
-78139.6713634247,0,26001.153415917197
-26102.21730287614,0,78038.50333126327
-87466.45622933522,0,16674.370157904854
133103.0608577429,0,237243.84685485356
54642.12178154186,0,158775.75505745865
788598.20314905,0,892736.1970434007
-81702.13994714072,0,22438.686461508718
40379.647656548645,0,144520.47385012748
-46250.5859998847,0,57890.239344558075
10328.956700793686,0,114469.74276713259
-42830.99631399766,0,61309.826611504344
-31460.334575517798,0,72680.41208107398
-96854.85304839064,0,7285.937672373624
-83540.47918355055,0,20600.275439442463
-82629.75175159395,0,21511.074476436224
-36759.32562590652,0,67381.48946260089
-97373.48817759374,0,6767.337646748057
-39406.38687355809,0,64734.39286016562
-14616.631520082185,0,89523.70404690364
-8625.078235708374,0,95510.86356173837
-86949.4713058985,0,17191.355441125866
-10567.22249815132,0,93568.46993209713
-45342.4592379095,0,58798.36645103191
220740.269491152,0,324879.658467674
2008351.578469259,0,2112492.4037212473
89441.15320090708,0,193580.67797199156
-59875.0109701509,0,44265.81488681817
-63469.30129692494,0,40671.502763285906
-93623.04944652018,0,10517.777264960087
-62467.66672466346,0,41673.1593455231
-50319.430537569264,0,53821.39618405782
-12115.201520609036,0,92025.62522476961
-54358.08933807102,0,49782.73028107066
501647.5182828541,0,603977.4137846765
-57272.324464503035,0,46868.502282519796
139180.44271661324,0,243028.4442698518
-72797.82932707286,0,31342.978731889012
-85341.62999143463,0,18798.91545845946
37781.79837730234,0,141922.62509674818
-22140.125602295404,0,82000.69886863146
-86556.22015707668,0,17584.552477876194
-95629.12232449584,0,8511.704205455135
43111.739583686525,0,147252.3894254116
-97660.83557527806,0,6479.987215186482
-60402.754110034344,0,43738.07263420545
-83549.63039272373,0,20591.196348001475
33472.29124562487,0,135342.16470164064
-38395.478269493266,0,65745.34847014019
-56773.53456943639,0,47367.09609494592
-80070.4270985254,0,24068.343842435002
59523.94429173905,0,163664.76932155777
-80969.3575380153,0,23171.465639063586
-81763.90484926812,0,22376.921533572047
-34805.235849870165,0,69335.57200421538
-68692.02383603295,0,35445.30156884958
-58344.06195068669,0,45796.76478452999
708553.7205408345,0,812693.2700310168
-53418.184266443786,0,50722.64230144879
-41804.92617301503,0,62335.900574061605
539700.4267512389,0,643763.3560814856
81872.22653558428,0,186012.83838959323
323375.07947828004,0,427514.47700936225
237057.5825364079,0,341198.3867381098
-35205.4032217082,0,68930.07046521443
-24163.769291199653,0,79977.05731085231
26305.516992990517,0,130446.34366782889
237.57787699165056,0,104378.40461556839
155325.73689353207,0,259466.5584554853
-22275.48161054903,0,81865.12215348716
-93551.81673197821,0,10589.00970057857
-84828.50970976002,0,19312.307302156096
52533.968040960615,0,156674.77519081923
383197.83917608316,0,487337.7596110267
59100.89810648542,0,163241.6934916895
14380.75265960834,0,118268.41833945081
-45838.261324383166,0,58302.56529581663
-34020.96898102812,0,70012.42476734538
-70640.75686470319,0,33500.063780537406
360600.4391837722,0,464738.1838740212
20115.994383534424,0,124256.7656933607
-56085.68199898584,0,48055.14336489972
-70394.08833981043,0,33746.73829912465
-6609.695857440674,0,97531.12913243873
-91760.69545882885,0,12380.125276679433
-24965.884928217558,0,79154.85838113421
377619.4351401369,0,481760.244613331
59067.53408616465,0,163208.36071845432
4525837.250231923,0,4629978.075686322
82530.0745286461,0,186669.1953049256
-84480.79923320374,0,19660.00558832784
97068.33190772336,0,201207.99083228584
-39310.061517386144,0,64830.765226784446
-42801.55780637047,0,61339.268914331726
45007.20300677102,0,149148.0188565754
498452.0782072627,0,602588.6661626538
-96138.9166987141,0,8001.907867611403
36529.51684387703,0,140492.7728932159
-67685.31597668598,0,36455.50881100136
-86057.79899646927,0,17610.85639643393
-44093.61013445286,0,60047.02788076324
-77859.11347399202,0,26281.711572098524
-76978.82578004192,0,27140.157232287293
-69920.01030408611,0,34220.80041469605
-76957.70919928726,0,27183.105401038614
94537.47590738654,0,198675.86848497333
-54258.40798949265,0,49047.84468099899
118986.30071600922,0,223053.706278127
2759.3996031112547,0,106900.20752810755
3214.1621597938283,0,107354.96664903902
153334.73368325317,0,257475.39645198346
-63200.09798860749,0,40940.650596439344
-66242.90661017831,0,37897.88682761524
396762.2523208781,0,500902.87027905247
-90358.3909648085,0,13782.36797273852
-96206.77276875477,0,7934.053970480047
204627.05654631727,0,308767.8561310784
-11875.519557021922,0,92265.30586391877
413007.0793454869,0,517147.9060722814
-89470.63818246103,0,14666.401792201668
-81299.94011199471,0,22840.886187733904
16029.279881851959,0,120170.07431715453
-32519.268008662177,0,71621.52627204132
13585.74073892863,0,117726.53633718898
-71589.18863335249,0,32551.63790930754
-77853.83687576272,0,26286.98177936101
-62366.844129682315,0,41773.93737502213
65773.28578318542,0,169914.11140243773
-50382.30378993757,0,53758.24442139376
-73348.48004146238,0,30792.304546149444
6531.913978015669,0,110649.00327629519
36164.822608768714,0,140264.0381791449
-51853.573562579506,0,52287.22931408564
-39108.07551785827,0,64946.65766661018
-65281.10214637053,0,38859.68618958599
454143.8890241348,0,558284.1257487918
3357.185699640344,0,107497.23690598669
-21304.401588170414,0,82836.37187498066
-68763.48699984433,0,35377.33974648133
-79973.79734361492,0,24166.719169915697
232714.66218019844,0,336855.4777490932
-9897.980671102858,0,94242.8410020548
-83869.33681035381,0,20271.4878757406
-87509.7311733239,0,16631.05605556158
-27213.50899824392,0,76927.30709085734
-37513.120688901574,0,66627.70597863584
-63673.91619460353,0,40466.83864267827
-25939.532422716515,0,78201.2926918016
412707.013708553,0,515273.35802197
456848.904638344,0,560989.722314856
-64003.871786734984,0,40131.66061712772
-85157.04798294758,0,18983.77655557787
6308197.842306501,0,6402252.15911486
-60019.94333916168,0,44106.621097984906
-79826.13879774782,0,24314.31941760717
261092.38265081195,0,365233.20803416223
-57487.592897670795,0,46652.41308905781
-87738.24206545204,0,16402.582273209544
385597.50849135115,0,489738.1303667299
-62245.133703353116,0,41895.6929818695
-27346.852847436967,0,76789.73783916945
-78295.21453720183,0,25845.4941149801
-78573.04478605685,0,25567.76440837187
270845.55035854946,0,374986.31587076175
-33714.659383571314,0,70426.16614562151
127826.5223354247,0,231914.13729473358
44463.63663927139,0,146817.44531234057
